,text,user
3645,@realDonaldTrump @TuckerCarlson https://t.co/INtwQeeItK,ChristianAnCom1
3646,"@realDonaldTrump @TuckerCarlson ‘Lapdog press’ blacks out explosive Tony Bobulinski claims as CNN, MSNBC, NYT, WaPo… https://t.co/1NBiqXJ5oM",Michael11946712
3647,@realDonaldTrump Every democrat should volunteer. @DNC,GrooveRedneck
3648,@realDonaldTrump You mean @realDonaldTrump $28 billion of socialist welfare payments to Farmers because your idioti… https://t.co/LDK9wV44tR,AlwaysThinkHow
3649,@realDonaldTrump @TuckerCarlson U know that tuckers show is not considered news even by fox.,CizenskiEd
3650,@realDonaldTrump @TuckerCarlson Um because it’s complete bullshit! 🤷🏼‍♀️,Leadfoot_LA
3651,RT @itsJeffTiedrich: @realDonaldTrump not paying your contractors makes you a thief. bilking your investors makes you a fraud. that rat's n…,randy_holtz
3652,@realDonaldTrump How great Americans give you their #VOTE and you see #StockMarket is still going DOWN DOWN DOWN !! https://t.co/VoZOHWHv1c,AmmarAlsamin
3653,@realDonaldTrump @TuckerCarlson Trump is corrupt and owned by china,swm843
3654,@realDonaldTrump Trump is weak!! https://t.co/gdRvG9CibZ,AKALiberal223
3655,@realDonaldTrump When Ur in Az can u stop by Cali I'll help set it up here in Huntington Beach! We can turn RED! GBU  and the Family Sir!,nik_catello_1
3656,RT @HKrassenstein: @realDonaldTrump There are people literally starving in America and you are bragging about getting $200 million in loans…,BudMcKibban
3657,@realDonaldTrump @TuckerCarlson Close them down .!!  Dishonest. Media. Twitter. Facebook. Google .,northend38
3658,@realDonaldTrump @TuckerCarlson You don't get to decide what's a big story and what isn't.,AdrianWapcapIet
3659,@realDonaldTrump @TuckerCarlson Ok satan https://t.co/jDIdvtinNh,poloher32049985
3660,@realDonaldTrump 願萬能的上帝保佑川普總統在11月3日大勝，願上帝保佑美國共和黨在11月重新控制眾議院。阿門！,TLQ2016X
3661,@realDonaldTrump  💯 #WorstPresidentEver https://t.co/zbbAm9V6RJ,MarianMuratore
3662,"@realDonaldTrump Trump’s Super spreader ad backgrounder w/  “Fortunate Son”, @John_Fogerty   Trump: * 5 military de… https://t.co/rEi6LL0gBZ",uovo_l
3663,@realDonaldTrump These the people you left stranded? Metaphor for your term in office.,MichaelDolby5
3664,@realDonaldTrump @TuckerCarlson You have the biggest platform. You can make sure everyone hears it.,St3veOlson
3665,@realDonaldTrump @TuckerCarlson But the buses 🚌 ?,lispod1966
3666,@realDonaldTrump @TuckerCarlson Did you check on your rally attendees that you froze last night? Well??,ModerateCa
3667,RT @ChidiNwatu: @realDonaldTrump What kind of sick man abandons his supporters in cold freezing to death?,Kristen04125925
3668,@realDonaldTrump https://t.co/xfqzhyu25Y,sneekietab
3669,@realDonaldTrump @TuckerCarlson You know why. IT'S BS.,TwoMilesOut
3670,"@realDonaldTrump @TuckerCarlson Trump's testing czar: COVID surge ""is real"" and not just caused by more tests",jeffschlueter1
3671,@realDonaldTrump https://t.co/cxsqNSiwik,LidiaMarzena
3672,@realDonaldTrump Sure it was incredible. You lured them there for your ego and then left them stranded to freeze. Y… https://t.co/1qdy8L0ZUM,SherryW10377709
3673,@realDonaldTrump @TuckerCarlson You are so scared aren't you? Lol Baby trump at it again. How can you be a republic… https://t.co/dQNvohRbmP,Liarsnotneeded
3674,@realDonaldTrump @TuckerCarlson You just said a word about it right now...,GrifterHunter
3675,@realDonaldTrump @TuckerCarlson It’s a fabrication.,morodney
3676,@realDonaldTrump https://t.co/76myFA6c7P,antitru21619904
3677,@realDonaldTrump @TuckerCarlson Alternative facts,tatsusaisei
3678,@realDonaldTrump Game on. https://t.co/GyIYOVnLhG,Captndillydilly
3679,@realDonaldTrump @TuckerCarlson https://t.co/aiBrbzez38,jmayo71
3680,"@realDonaldTrump @TuckerCarlson BECAUSE IT IS ALL A LIE MADE UP BY RUSSIA, RUSSIA , RUSSIA AND RUDY GIULAINI AND YOURSELF!!!!  NO STORY!!!",bjacob01
3681,"@realDonaldTrump You do realize that this completely proves what an idiot you are, right? In normal times, maybe ok… https://t.co/RLZ5su2al4",truthandfacts14
3682,@realDonaldTrump How DARE YOU,NancyCoombe6
3683,@realDonaldTrump @TuckerCarlson ...they just did. But what about our 401K's today.,Not_Tim_Burton
3684,@realDonaldTrump @TuckerCarlson https://t.co/ZOhepOZfax,cktailgrl
3685,RT @RWTrollPatrol: @realDonaldTrump @TuckerCarlson Crushing new film from @DonWinslow narrated by emmy award winning @Jeff_Daniels #America…,GetSomeChuck
3686,@realDonaldTrump LMAOOOOOOO talk R all FIRED IN TUESDAY!,SBLMINCNY
3687,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",upuouo
3688,@realDonaldTrump Cult https://t.co/eFUndJL4Ht,atoms4peace
3689,"RT @cktailgrl: @realDonaldTrump This is horrible embarrassment for you, Don.  Even Fox couldn't hold off reporting about it. https://t.co/6…",SheilaS56520014
3690,@realDonaldTrump Apart from all the elderly folks you left stranded in the freezing night.,LABPolitics
3691,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",OlalekanAmos7
3692,@realDonaldTrump She won’t save your administration. You are done.,nelsonronin
3693,@realDonaldTrump presents The Killing Field. https://t.co/fsMgkiNE28,gtpinky52
3694,@realDonaldTrump JOE HAS A UNITED AND BIGGER ARMY !!! DUMP THE CHUMP ! DROP OF YOUR BALLOT - FOR JOE BIDEN --TODAY… https://t.co/ZVOIdCz4Vu,WMCOURIERSERVE
3695,@realDonaldTrump @TuckerCarlson Did Twitter just say it wants help from the GOVERNMENT REGULATORS to determine what… https://t.co/Qee3HGyqKX,mdbpg_azzurri
3696,@realDonaldTrump You loser. Jail time coming for you soon.,GreatResetHere
3697,"RT @cktailgrl: @realDonaldTrump This is horrible embarrassment for you, Don.  Even Fox couldn't hold off reporting about it. https://t.co/6…",smaltzExTrumper
3698,@realDonaldTrump @TuckerCarlson https://t.co/X3PxHJV0v1,jayehm1958
3699,@realDonaldTrump @TuckerCarlson Because it’s a lie! A sad attempt by you to slander your opponent...just like you d… https://t.co/cGiOn3Bf8z,MaureenForBiden
3700,@realDonaldTrump @TuckerCarlson It’s bullshit being peddled by Russian assets like you and Rudy.,pragmaticNYC
3701,@realDonaldTrump @TuckerCarlson The Trump administration has done nothing but show our allies that the United State… https://t.co/VR8CqbHPp2,always92234822
3702,@realDonaldTrump @TuckerCarlson https://t.co/VSqFeT9RRF,_leomcgarry
3703,@realDonaldTrump https://t.co/UxlJsX1lkL,Nardopolo_GMP
3704,@realDonaldTrump @FoxNews https://t.co/bLJkLO8wpt,Rosewinter131
3705,@realDonaldTrump @TuckerCarlson Trump Escalated Obama’s War in Yemen https://t.co/xuknAVLpUc via @thedailybeast,TsarKastik
3706,@realDonaldTrump @TuckerCarlson Tony Bobulinski &gt; Alex Vindman,SportzFan3434
3707,@realDonaldTrump @TuckerCarlson #TraitorTrump #LiarTrump #RacistTrump #FascistTrump #POSTrump #TrumpKnew… https://t.co/PgZjBfkZQW,rojophotography
3708,@realDonaldTrump https://t.co/X0OphaQ3Qt,NemesisSees
3709,@realDonaldTrump @TuckerCarlson https://t.co/lZdKZwRq0j,ericrodni
3710,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",solartouche
3711,@realDonaldTrump @TuckerCarlson Hmmm .. could it be that Twitter has more conscience and morals than you do when it… https://t.co/PZVRrDX8i2,judymkauffman
3712,@realDonaldTrump https://t.co/IXdiIvbgsx,ChefVisage
3713,@realDonaldTrump @TuckerCarlson Did Twitter allow the Russian dossier story?,cdav60
3714,"@realDonaldTrump @TuckerCarlson ""B-but what about Trump's crimes!"" What crimes?",CleanerBen
3715,@realDonaldTrump You love Nebraskans so much that thousands of “fans” were left stranded without transportation aft… https://t.co/4Qzgfm6er0,bosoxlady
3716,"@realDonaldTrump @TuckerCarlson No Joke, this is serious.  https://t.co/V4VhqyjS8p",bb8_phoenix
3717,@realDonaldTrump @TuckerCarlson https://t.co/q71btP7CXm,malabar56
3718,@realDonaldTrump @TuckerCarlson https://t.co/YJfWecEjem,JimOfficious
3719,@realDonaldTrump @TuckerCarlson What about all your fans that you left in the cold?,kalee_was_here
3720,RT @renee_castle: @realDonaldTrump Even Putin don’t want you. #TrumpIsLosing https://t.co/509ndJk308,mdwthn
3721,@realDonaldTrump @TuckerCarlson Beijing Trumps paid China their taxes compared to the USA in the last four years.,Alexher91258705
3722,"@realDonaldTrump THOSE tRUMP supporters NEED TO BE WATCHED, THEY THINK they CAN VOTE 🗳 TWICE, WRONG, VERY WRONG!!!… https://t.co/2PNoTDrNcY",frankgay0412
3723,@realDonaldTrump @TuckerCarlson https://t.co/iSsJeBuaLX,TheMean_1
3724,@realDonaldTrump @TuckerCarlson Quit whining,no_u_dude
3725,@realDonaldTrump @TuckerCarlson Because it's ACTUAL fake news.,ShellyH19479971
3726,"@realDonaldTrump @TuckerCarlson Because the ""Biden Corruption Story"" is complete bullshit.",samUT0
3727,RT @ShoreLee5: @realDonaldTrump https://t.co/N5rCpm5VQt,Denise03645669
3728,"@realDonaldTrump @TuckerCarlson i'm watching the hearing, just hoping one of the ""big gun"" Republican senators will… https://t.co/egpx2GEst1",va_jaxon
3729,@realDonaldTrump @TuckerCarlson https://t.co/aEGxKXeX6r,bib_jr
3730,"RT @billpet72968387: @realDonaldTrump @TuckerCarlson Hey Trump, MORE FAKE NEWS!",billpet72968387
3731,RT @JRubinBlogger: @realDonaldTrump So much for the party of life. R's don't care about the worst mass civilian death in our lifetimes. I N…,DummieyBlondiey
3732,@realDonaldTrump @TuckerCarlson So is pence gonna pardon you??,Nytitleguy1
3733,@realDonaldTrump Your name on that building is a shit smear on our beautiful skyline. Can’t wait until 2021 when yo… https://t.co/rWmkxqjLef,joshua_fardon
3734,@realDonaldTrump @TuckerCarlson You are wrong it’s all over Twitter just search under hunter Biden or joe Biden or Biden,ofrager
3735,"@realDonaldTrump Such a great developer, you went bankrupt 6 times!!!!!",dick424
3736,@realDonaldTrump @TuckerCarlson https://t.co/uCsRJtEZQz,MyGrandpasays3
3737,@realDonaldTrump @TuckerCarlson Maybe if you type it in all capital letters it will happen....  🙄,GolfinBum
3738,@realDonaldTrump I did some sanding. Wore a mask. At the end my nose was filled with dust. Tried n95 same thing. Sa… https://t.co/jOB9HhdUcJ,john03413401
3739,@realDonaldTrump https://t.co/j916wv8BRL,DemocratWin2020
3740,"@realDonaldTrump @TuckerCarlson Yeah, it’s amazing Twitter refuses to allow people to spread nonsense and misinform… https://t.co/1YTvXBbcAy",HughJasoull
3741,@realDonaldTrump @TuckerCarlson Should you be on twitter right now? it seems that your drugs are wearing off. Maybe… https://t.co/Ay16fgsUL5,rachandler74
3742,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",socialmissfit3
3743,@realDonaldTrump @TuckerCarlson @JoeBiden #TeamJoe   Keep focusing on the wrong things... https://t.co/Vfj9VlcxtQ,Lananalula
3744,@realDonaldTrump @TuckerCarlson No worries Mr. President faciastbook is doing the same thing.,trumpster5501
3745,@realDonaldTrump You left folks stranded without transportation back to their cars. Buses to bring them to the rall… https://t.co/Tpnqo75Pmt,Bflo_Gal1
3746,@realDonaldTrump @TuckerCarlson Vote Biden,HollyCo54835862
3747,@realDonaldTrump How are the markets this week?,TerriResists
3748,@realDonaldTrump @TuckerCarlson New Biden campaign ad narrated by Sam Elliott.   We can do this America! Get out an… https://t.co/Gy972Ac6wP,RWTrollPatrol
3749,"@realDonaldTrump Bless your heart, you need to seek help for you delusions.",BourqueKaren
3750,@realDonaldTrump @TuckerCarlson Because the story is a lie,Munkeytalks
3751,@realDonaldTrump @TuckerCarlson Russian Disinformation Campaign Coming from the President Himself ..*sigh*,vincegutierrez1
3752,@realDonaldTrump @TuckerCarlson Because its Fake News.,evelyn_knox11
3753,@realDonaldTrump You are the leading cause of death in our country! And on November 4th we will be celebrating a st… https://t.co/v6O2f1P7nc,Diannaes2
3754,@realDonaldTrump Don't you remember the fight you had with Chicagoans to have your name on the outside of the build… https://t.co/fhPJJO4MC2,ToniHargis
3755,RT @KiachaMalone: @realDonaldTrump @TuckerCarlson Maybe it’s because it’s against Twitters rule to spread false information about the elect…,Puncheon10
3756,@realDonaldTrump Love 💓 saludos desde 🇦🇷🇦🇷🇦🇷,Mirian0284
3757,@realDonaldTrump @TuckerCarlson 230 Reform Now!,daddotron
3758,@realDonaldTrump How does it feel to be the president responsible for the most deaths of American people? People wi… https://t.co/J3AfwPcTmo,AmyM_2017
3759,@realDonaldTrump Hunter Hunter Huntrr is a unified chant of the right,csfraw
3760,@realDonaldTrump @TuckerCarlson Because “Journalist” Tucker Carlson,tadwifflebawl
3761,@realDonaldTrump @TuckerCarlson Dangerous tRump! #VoteBlueToSaveAmerica   https://t.co/XUzfetRw4N,Kathlee12624110
3762,@realDonaldTrump Still no apology to the people of Omaha? #TrumpFreezeFest2020 #MACA #MakeAmericaColdAgain #Omahastranded,president_spurs
3763,@realDonaldTrump @TuckerCarlson cry bitch,RobbyBuddie
3764,"@realDonaldTrump @TuckerCarlson Forbes Estimates China Paid Trump At Least $5.4 Million Since He Took Office, Via M… https://t.co/GK25ylZXMw",jeffschlueter1
3765,"@realDonaldTrump @TuckerCarlson did you look on the markets mr president? TY for the stimulus, good job",Tradinguru55
3766,"RT @RWTrollPatrol: @realDonaldTrump As an Evangelical, Julie knows there are ""biblical grounds for giving people a second chance."" But afte…",emmiegray
3767,"RT @AngelaBelcamino: @realDonaldTrump Dude, your peeps are still stranded in Omaha. #Omahastranded",BudMcKibban
3768,@realDonaldTrump @TuckerCarlson Only IDIOTS listen to Tucker. Let's talk about Don Jrs cocaine habit. Don Jr be hig… https://t.co/kEY7oYQzHB,PowerUp4AChange
3769,@realDonaldTrump @TuckerCarlson https://t.co/BHhKZgjiif,shsbklyn
3770,"RT @tomiahonen: @realDonaldTrump Donald Trump:  ""And when you losers &amp; suckers walk back to your cheap cars, look out for the spontaneously…",Kristen04125925
3771,"@realDonaldTrump just the line for the bus, folks.",Kuehner20
3772,@realDonaldTrump @TuckerCarlson hahahahahahaha shut up and sit down!  #VoteThemOut #BidenHarris2020,DanaSGeorge1
3773,@realDonaldTrump @TuckerCarlson Blah blah blah lies lies lies gibberish gibberish gibberish nonsense nonsense nonse… https://t.co/hHrtXKotzG,TrumpIsALiar16
3774,"RT @tomiahonen: @realDonaldTrump @TuckerCarlson Donald Trump:  ""They did not chant loudly enough. Send away the busses. Make them walk the…",DJTMentionsBot
3775,@realDonaldTrump How ironic how a billionaire draft dodger is entering the stage to a song about being working clas… https://t.co/nP6O8iE07J,ScarySocialist
3776,RT @RWTrollPatrol: @realDonaldTrump Even Fox news knows Trump is toast and that he's going to destroy the republican party.   https://t.co/…,WakeUp80925827
3777,RT @BuzzPatterson: @realDonaldTrump Not just Philadelphia either!,SammyinPa
3778,@realDonaldTrump Ass,BillyWheatley16
3779,RT @RWTrollPatrol: @realDonaldTrump Even Fox news knows Trump is toast and that he's going to destroy the republican party.   https://t.co/…,vis411
3780,@realDonaldTrump @TuckerCarlson ehhhh you are my pussy,pedophile0
3781,@realDonaldTrump @TuckerCarlson We are sending the program around. Believe me!! Arrest them on Nov 4th Mr President. You’re our only hope! 👏,kaymagee71
3782,@realDonaldTrump @TuckerCarlson It's because who cares.,ianlmedina
3783,@realDonaldTrump #USAForTrump2020,AtomMiracle
3784,RT @claude_roumain: @realDonaldTrump @TuckerCarlson Sec 230 has to go,jwk8109
3785,@realDonaldTrump @TuckerCarlson Why don’t you have DOJ do something about it then?,Bill_Smalley
3786,"@realDonaldTrump D Trump He's just the kind of President Americans need for now. Any mistake of choice, Americans w… https://t.co/vUFLkuXMYz",OluGbemiga_E
3787,@realDonaldTrump @TuckerCarlson Lmao Comey can’t save you this time...  Tic-Tok Donny!!!,ceejayestew
3788,@realDonaldTrump Trump says Veterans are losers and suckers.  Watch my response when asked about my father who was… https://t.co/lw0mAKfF7i,bskelcher
3789,@realDonaldTrump @TuckerCarlson BECAUSE IT IS FAKE YOU MORON!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,J05478844
3790,@realDonaldTrump @TuckerCarlson Twitter must be blocking your normal bragging about the stock market… I haven’t see… https://t.co/JoCZlSmWwK,hamamelsis
3791,RT @TrumpVoterWTF: @realDonaldTrump @TuckerCarlson I HEARD THAT BIDEN HAS A SECRET CHINESE BANK ACCOUNT!🇨🇳  AND I HEARD BIDEN PAYS 1000x MO…,james99380140
